education,cgpa,projects,internships,experience,skills_count,frontend_skills,backend_skills,database_skills,cloud_skills,ml_skills,has_github,has_linkedin,resume_length,certifications,achievements,ats_keywords,action_verbs,leadership,open_source,resume_score
4,6.88,2,2,2.0,14,3,3,2,2,2,1,1,462,3,1,14,4,0,0,98.0
2,7.77,5,2,0.4,17,5,3,2,2,1,1,1,448,0,0,16,5,0,0,98.0
2,6.48,5,0,13.7,14,4,2,2,2,1,1,1,995,3,2,20,15,1,0,98.0
2,7.44,4,1,2.0,14,4,2,2,1,2,1,0,558,1,0,15,5,0,0,95.7
2,8.46,3,2,1.0,13,5,1,2,1,0,0,1,596,2,0,16,7,0,1,96.6
2,9.79,2,0,2.6,17,4,4,3,1,1,1,1,529,1,0,12,8,0,0,98.0
2,9.01,0,1,0.7,12,0,3,1,4,0,1,1,516,0,3,13,3,0,1,85.1
2,8.37,3,2,0.6,14,4,2,1,2,2,1,1,452,2,2,15,6,0,0,98.0
3,8.17,2,2,0.1,14,4,4,2,2,1,1,0,489,0,0,17,6,0,0,89.7
2,7.15,0,2,0.4,17,6,5,2,1,1,1,1,490,2,0,16,5,1,1,89.5
2,8.55,4,3,0.6,16,2,4,4,3,0,1,1,612,4,2,19,4,0,1,98.0
2,7.42,2,1,4.2,11,0,1,2,2,4,0,1,579,2,1,15,5,1,1,98.0
2,8.73,1,2,0.7,17,1,6,4,3,0,1,1,513,3,1,16,3,1,0,98.0
2,10.0,2,0,3.8,13,3,2,2,2,1,0,1,473,1,2,15,6,1,0,98.0
2,9.62,2,1,1.9,9,4,2,1,1,0,0,1,635,4,0,11,8,1,0,98.0
2,7.38,1,1,2.9,15,6,5,2,1,0,0,1,480,2,1,15,6,0,0,93.8
2,8.72,2,1,1.6,20,1,2,4,2,7,0,0,529,1,1,19,5,1,0,98.0
2,9.23,6,5,4.9,9,5,2,1,0,0,1,1,700,4,1,19,5,1,1,98.0
0,8.49,1,1,1.3,13,3,4,3,2,0,1,1,672,0,0,10,8,0,0,79.2
2,8.51,3,0,2.2,15,4,2,2,1,2,1,1,441,2,1,18,6,0,0,98.0
1,9.82,4,1,6.3,13,1,3,1,5,0,0,0,607,0,0,19,8,1,0,98.0
2,6.96,4,2,0.4,14,4,2,1,1,2,0,0,488,1,2,14,2,1,0,94.3
2,7.44,2,1,5.2,14,9,2,1,1,0,1,1,606,0,2,15,5,0,1,98.0
4,7.92,1,2,0.4,14,1,1,4,1,6,1,1,376,5,0,15,7,0,0,98.0
2,8.09,3,3,7.2,17,6,4,3,1,1,1,1,748,3,1,14,5,1,0,98.0
3,8.57,3,2,5.3,15,3,3,2,2,2,1,1,701,1,1,17,8,1,1,98.0
2,8.01,4,3,4.7,14,1,1,3,2,5,1,1,718,0,3,10,9,1,0,98.0
2,7.01,2,1,0.4,11,1,3,2,4,0,1,0,568,2,0,13,5,1,0,87.8
2,9.02,1,2,0.4,9,2,2,1,1,1,1,1,562,0,3,16,5,0,0,86.3
2,9.25,2,1,4.6,14,4,3,2,1,2,1,1,664,3,3,21,6,0,0,98.0
3,6.73,5,4,2.0,12,0,2,2,1,5,0,0,616,2,2,9,8,0,0,98.0
2,8.2,2,4,0.8,12,3,2,2,2,1,1,0,552,4,1,13,4,0,0,96.5
1,6.58,5,0,0.4,15,3,5,3,1,0,1,1,509,2,0,12,3,0,0,91.5
1,9.11,4,1,1.9,13,3,2,1,2,1,1,1,685,3,0,22,1,0,0,98.0
4,8.06,5,2,2.6,14,0,2,3,1,5,1,1,592,0,1,12,11,0,1,98.0
2,7.57,2,0,4.8,13,1,1,2,2,5,1,1,642,1,2,17,8,1,0,98.0
3,8.42,1,1,0.3,11,0,1,2,4,0,0,1,556,1,1,11,4,0,0,77.1
4,8.99,1,2,2.1,18,1,1,4,1,7,1,1,298,3,2,22,4,0,0,98.0
3,8.89,2,0,4.2,18,2,5,4,3,0,1,0,633,2,1,17,8,0,1,98.0
2,7.96,2,2,0.7,12,1,2,1,4,0,1,1,407,3,1,15,3,0,1,94.9
2,7.12,7,2,7.6,14,5,3,2,2,1,1,1,893,2,4,19,8,0,0,98.0
1,5.43,4,1,2.1,16,1,2,3,2,7,0,1,554,1,1,20,3,0,0,91.3
2,7.32,2,0,2.4,10,0,1,2,5,0,1,0,615,2,3,13,7,0,1,95.3
2,8.16,4,0,4.6,9,5,0,1,0,0,1,1,527,3,1,13,8,0,0,98.0
4,8.62,0,2,1.5,15,3,4,3,2,0,0,1,461,4,1,19,1,0,0,96.4
2,9.13,2,1,1.4,14,4,4,3,1,1,1,0,606,2,0,17,5,0,1,98.0
1,7.25,6,1,0.1,17,3,4,3,2,1,0,1,627,0,0,14,5,0,0,95.2
2,8.05,1,2,5.3,15,2,5,3,1,0,0,1,751,2,1,17,8,0,0,98.0
3,6.61,2,2,0.6,8,4,1,1,1,0,0,1,579,3,1,7,5,0,0,80.0
3,8.11,0,0,0.2,19,6,4,3,1,1,1,1,548,3,0,17,3,0,0,84.4
0,7.59,3,1,0.6,12,1,1,2,4,1,1,1,567,0,2,13,3,0,0,81.5
2,6.87,2,1,5.2,16,5,5,2,1,1,1,0,623,1,1,14,9,0,0,98.0
2,9.14,1,2,2.7,16,4,3,2,2,2,1,1,588,1,2,18,8,0,0,98.0
3,8.31,1,2,3.6,15,4,3,1,1,2,1,1,572,0,1,19,6,1,1,98.0
2,7.66,5,2,2.1,13,2,3,1,2,2,1,1,540,0,0,19,5,0,0,98.0
3,9.24,3,2,3.5,14,1,1,1,7,1,0,0,680,2,1,16,6,0,0,98.0
2,6.96,3,3,2.3,16,2,5,4,1,0,1,0,571,1,1,14,5,0,1,98.0
2,9.33,2,2,3.8,11,7,1,2,0,0,0,1,700,0,0,15,6,1,0,98.0
2,8.31,4,1,0.2,9,2,2,1,2,1,1,0,442,2,0,11,3,0,0,84.1
0,8.04,2,0,1.2,10,0,1,2,5,0,1,1,551,0,0,15,6,0,1,79.4
2,8.83,3,2,2.7,14,4,3,1,1,1,1,0,706,3,0,20,4,0,0,98.0
2,8.46,1,2,0.6,20,3,7,4,3,0,0,0,485,1,2,16,5,0,0,98.0
2,8.98,1,1,3.4,12,6,0,1,1,0,0,1,518,2,0,15,7,0,1,96.2
3,7.27,2,3,3.6,18,0,2,3,2,8,0,1,533,2,5,24,7,0,0,98.0
3,10.0,3,2,1.3,18,2,7,4,3,1,1,1,529,3,1,16,6,0,0,98.0
2,8.25,7,1,2.8,9,4,2,1,0,0,1,0,608,1,0,11,5,0,1,98.0
2,6.87,2,1,0.4,13,4,3,3,1,0,0,1,475,1,1,13,4,0,1,81.2
2,10.0,1,2,4.1,12,8,0,2,1,0,1,1,550,0,0,14,6,0,1,98.0
2,8.41,1,0,0.3,15,5,3,2,2,1,1,0,392,3,2,12,5,0,1,91.7
2,8.58,4,0,0.5,14,3,4,3,1,1,1,1,419,1,0,14,5,1,1,98.0
3,7.91,3,3,1.4,17,2,7,4,3,0,1,1,514,0,3,15,3,0,0,98.0
3,6.3,0,0,2.4,10,2,2,2,2,1,0,1,468,0,0,19,9,1,0,71.4
2,9.1,0,0,0.4,14,7,2,1,1,0,1,1,618,1,1,16,2,0,0,76.1
3,6.98,5,3,8.6,14,2,3,2,2,2,1,1,782,0,6,16,11,0,0,98.0
3,10.0,7,5,11.3,15,1,2,4,1,6,1,1,900,0,3,20,13,1,0,98.0
2,8.2,2,1,2.5,10,5,2,2,0,0,1,1,507,1,2,12,4,0,1,95.1
2,8.77,2,3,8.7,15,3,5,3,2,0,1,1,663,1,1,18,11,0,1,98.0
2,8.45,0,0,0.1,18,5,5,2,1,1,1,1,547,2,1,20,1,0,0,85.1
2,8.82,6,1,8.9,14,9,2,1,0,0,1,1,870,1,1,17,13,0,0,98.0
3,9.62,1,1,0.6,11,2,2,1,2,2,0,1,411,2,3,12,4,0,0,90.6
1,5.99,4,0,1.9,11,4,2,2,1,1,1,0,681,0,1,13,7,1,0,84.3
3,9.08,2,0,1.3,13,2,2,2,2,2,0,1,459,3,1,17,8,0,0,98.0
4,7.06,1,0,0.6,18,5,5,2,2,1,1,1,517,1,2,16,6,0,0,96.5
2,5.93,3,2,4.4,15,1,2,2,2,5,1,1,731,0,1,16,5,0,0,98.0
0,7.98,1,2,0.6,15,3,4,4,2,1,1,1,500,0,0,17,7,0,0,85.9
2,9.41,2,1,3.8,15,0,2,3,2,6,0,1,601,4,1,14,7,1,1,98.0
2,7.2,0,3,0.2,14,1,5,3,2,1,1,0,578,2,0,15,4,1,0,83.2
3,9.38,1,3,4.6,14,1,1,2,1,6,1,1,636,1,0,17,10,0,1,98.0
1,9.19,3,0,3.0,13,4,2,2,1,2,1,0,720,1,4,18,6,0,0,98.0
2,9.14,1,1,1.2,13,3,4,2,1,0,0,1,434,4,1,16,5,0,0,95.2
2,7.74,0,2,0.3,13,7,2,2,1,0,1,1,306,1,1,15,2,0,0,76.3
2,8.48,1,1,0.3,14,4,3,2,1,2,1,1,505,4,0,19,4,0,0,88.3
3,7.42,3,0,9.0,18,6,5,3,2,0,1,1,734,1,5,18,12,0,1,98.0
3,9.3,2,2,0.5,15,1,3,1,6,0,1,1,586,1,1,14,3,0,0,98.0
2,8.56,1,0,5.6,13,8,1,1,1,0,1,0,489,2,2,20,10,1,0,98.0
2,5.78,4,0,2.0,17,6,4,3,1,0,1,1,574,0,0,23,7,1,0,97.0
0,7.66,2,2,3.0,13,4,2,2,2,1,0,1,543,0,1,14,7,0,0,92.2
1,8.97,1,0,3.0,11,4,2,2,1,0,1,1,579,1,0,10,6,1,0,84.3
2,8.22,0,1,1.1,14,3,4,3,2,1,0,1,374,1,1,16,4,1,0,85.1
2,7.8,3,2,0.3,18,2,7,4,1,1,0,1,586,3,0,18,5,1,1,98.0
0,7.89,6,0,2.8,14,0,2,2,5,1,1,1,711,2,1,13,11,0,1,98.0
2,9.29,2,2,0.8,14,3,2,2,2,2,0,0,550,0,0,18,3,0,0,84.2
2,7.84,2,1,1.0,15,3,5,3,1,1,1,0,634,0,0,15,1,0,0,81.9
3,7.83,3,2,4.7,21,6,5,3,2,1,1,1,707,2,3,20,9,0,0,98.0
2,7.46,3,2,2.8,14,2,2,2,2,2,1,1,696,2,1,15,7,0,0,98.0
2,8.3,2,1,1.1,15,4,2,2,2,2,0,1,482,1,1,13,5,0,0,89.4
3,8.0,1,2,2.8,17,5,5,3,2,0,0,0,598,4,0,15,7,0,0,98.0
3,9.17,4,1,7.1,15,3,4,2,2,1,1,1,722,5,0,18,11,1,0,98.0
2,8.75,2,2,0.4,16,1,2,4,1,4,0,1,730,1,1,17,4,1,0,97.3
3,9.0,4,2,2.2,15,1,5,4,2,0,0,1,650,2,1,18,8,0,0,98.0
0,5.87,5,1,1.1,11,7,0,2,1,0,1,1,436,2,0,17,6,1,0,94.5
2,8.73,4,2,8.6,13,7,2,2,0,0,0,1,725,2,0,16,14,0,0,98.0
1,8.79,3,1,6.7,13,3,5,2,2,0,1,1,680,2,2,13,6,0,0,98.0
3,9.73,2,2,1.5,13,4,2,2,1,1,1,0,490,1,1,11,5,0,0,97.1
2,8.82,2,3,0.6,15,1,2,1,7,0,1,1,552,0,0,16,2,1,0,96.2
3,9.58,3,1,2.1,8,4,0,1,0,0,1,1,700,2,1,14,4,0,1,98.0
3,8.15,0,5,0.3,12,7,1,1,1,0,1,1,485,3,1,14,4,0,0,91.3
3,7.69,4,0,7.8,8,0,2,1,4,0,1,1,802,2,2,14,9,0,0,98.0
2,7.14,1,2,0.1,12,2,3,1,1,1,1,1,542,2,3,12,4,0,0,88.2
3,6.9,2,3,2.0,12,7,1,1,1,0,1,1,581,2,2,16,6,0,1,98.0
2,8.36,3,3,2.2,17,0,2,4,1,7,0,0,494,2,2,15,4,1,0,98.0
2,8.77,1,1,0.5,13,4,3,2,2,1,1,1,586,0,0,12,0,0,0,74.5
4,8.5,3,6,3.1,15,3,5,2,1,1,1,0,612,2,3,19,8,1,0,98.0
2,8.74,5,1,1.6,11,1,1,2,2,4,1,1,649,2,2,17,1,0,0,98.0
2,8.82,4,2,0.8,11,5,1,1,1,0,1,1,731,2,0,9,3,0,0,97.7
2,10.0,5,0,15.0,17,6,5,2,2,1,1,1,968,2,1,21,13,1,1,98.0
2,8.92,3,0,0.2,11,4,2,1,2,1,1,1,344,1,3,5,7,1,0,94.6
1,6.02,3,4,0.2,13,1,2,2,5,1,1,1,688,1,0,12,3,0,0,85.5
4,10.0,3,0,6.7,12,1,1,2,2,4,1,0,628,3,3,22,9,1,0,98.0
2,9.47,1,3,8.0,15,1,2,3,1,7,1,1,741,0,4,19,12,0,0,98.0
4,8.61,2,3,0.6,16,1,2,3,2,5,0,0,406,2,3,19,3,0,0,98.0
2,8.69,4,1,0.9,17,3,5,3,1,1,1,0,498,1,1,23,7,0,0,98.0
3,8.57,7,1,4.6,14,8,2,2,0,0,1,1,717,1,3,19,7,0,0,98.0
2,9.31,1,3,3.0,12,4,2,1,2,1,1,1,637,2,1,14,7,0,0,98.0
2,8.56,1,2,0.3,13,4,3,1,2,2,1,1,499,2,2,10,4,0,1,97.5
0,7.59,5,0,0.8,18,1,2,2,1,8,1,1,667,0,1,16,5,0,0,98.0
2,8.46,4,0,1.1,14,1,2,2,6,1,1,0,448,0,1,18,5,0,0,98.0
2,7.37,7,1,5.3,11,3,3,1,1,1,0,1,815,2,1,18,11,0,0,98.0
4,8.69,5,1,10.6,11,2,4,2,1,1,1,1,860,2,3,19,12,1,1,98.0
2,7.82,2,2,2.2,16,6,5,2,1,1,1,1,572,3,2,18,5,0,1,98.0
3,6.11,4,4,9.1,13,3,4,2,1,1,0,1,986,2,0,19,11,1,0,98.0
2,7.42,3,2,1.2,16,3,4,3,1,1,1,1,560,4,2,6,7,0,1,98.0
3,9.92,1,2,6.3,15,3,5,3,2,1,1,1,674,0,2,17,8,0,0,98.0
2,7.69,4,0,2.6,11,0,1,2,1,4,0,1,502,1,0,13,3,0,1,89.5
3,9.06,1,1,1.2,14,4,3,2,1,2,0,1,590,4,0,19,5,0,0,97.1
2,8.26,1,0,2.5,14,4,3,3,2,0,1,0,570,3,0,10,7,0,0,92.1
2,9.8,3,1,4.6,19,3,6,4,3,0,0,1,630,4,1,19,8,1,0,98.0
1,7.98,1,3,0.7,13,1,1,2,2,5,0,0,490,0,1,12,3,0,1,84.1
3,8.34,2,2,1.7,13,8,0,2,1,0,0,1,539,2,1,15,0,1,1,97.6
2,7.02,2,3,0.1,15,0,2,2,7,1,0,0,539,3,0,11,4,0,0,91.7
1,10.0,4,1,1.8,14,3,3,3,2,0,0,1,427,2,0,18,4,0,0,98.0
2,6.85,6,1,1.5,14,3,4,3,1,1,1,1,571,1,1,18,2,1,1,98.0
2,7.31,2,1,0.1,17,3,5,3,1,1,1,1,435,6,0,15,1,0,0,95.4
2,8.31,5,2,8.5,17,4,4,3,2,0,1,0,854,1,3,20,12,0,1,98.0
0,8.5,1,0,0.2,14,4,5,3,1,0,0,1,393,1,0,15,2,0,0,68.6
1,7.11,1,0,3.7,13,4,2,2,2,2,1,1,578,0,2,20,5,0,0,87.6
3,8.33,1,3,1.8,15,1,2,3,2,6,0,0,549,4,1,18,3,0,0,98.0
2,7.24,4,1,8.5,13,3,3,2,1,0,1,1,707,1,5,22,11,0,0,98.0
3,7.07,3,3,2.9,12,5,2,2,0,0,1,0,575,4,2,14,6,0,0,98.0
2,9.22,2,2,2.4,11,2,3,1,1,2,1,0,539,1,2,10,5,0,1,98.0
3,9.21,2,0,2.7,14,1,1,2,6,0,1,1,643,4,2,16,6,0,0,98.0
2,8.02,0,0,1.1,16,1,1,4,2,7,1,0,530,2,1,15,6,0,0,84.3
2,7.93,2,0,2.3,12,4,2,2,2,1,0,1,534,5,1,9,4,0,0,92.2
2,8.64,5,2,0.7,14,6,2,2,0,0,0,1,567,4,0,15,3,0,0,98.0
2,9.38,1,2,0.6,13,7,1,2,1,0,1,1,606,1,2,10,7,0,0,95.5
3,6.96,0,1,3.1,11,2,2,2,2,1,0,1,500,3,1,14,4,1,0,87.0
3,10.0,7,1,5.9,17,6,3,3,2,1,1,1,859,0,1,22,7,0,0,98.0
1,8.31,3,1,0.1,12,0,2,1,7,0,0,0,555,1,0,11,4,0,0,80.4
2,8.09,5,1,0.4,17,0,2,3,2,6,0,0,436,1,1,15,2,0,1,98.0
3,8.84,2,2,2.3,12,1,2,2,4,0,1,0,653,2,2,12,4,0,0,98.0
3,8.26,3,2,1.1,16,5,4,3,1,1,0,0,504,0,1,17,5,0,0,96.4
3,8.25,2,0,0.1,14,8,0,2,0,0,1,1,617,1,2,14,2,0,1,88.7
3,8.78,2,0,3.8,16,2,5,2,2,1,1,1,695,2,1,20,3,1,1,98.0
2,7.72,0,2,1.6,14,3,3,2,1,2,0,0,523,2,0,11,2,0,0,79.5
2,6.79,3,1,1.9,8,2,2,1,1,1,1,0,489,4,0,11,4,0,0,82.8
2,9.88,2,1,4.2,20,5,5,3,2,1,1,1,696,1,1,18,8,0,0,98.0
2,6.91,2,1,2.5,12,1,2,2,5,1,1,0,696,1,1,10,3,0,1,89.2
2,8.37,1,0,1.7,12,3,2,2,1,2,0,1,537,1,3,11,4,0,0,83.1
2,9.3,3,1,1.7,18,2,7,3,1,1,1,1,630,5,0,17,7,0,1,98.0
2,7.97,2,1,0.4,14,3,3,1,2,1,0,1,673,2,1,17,3,1,0,91.0
3,8.07,5,0,2.0,10,7,0,2,0,0,1,1,561,0,1,10,9,1,1,98.0
2,10.0,4,2,1.3,11,2,2,1,1,1,1,0,485,1,0,13,2,0,0,97.9
2,7.37,5,2,0.5,15,1,5,3,2,0,1,1,585,0,0,22,2,0,1,98.0
3,9.23,2,1,1.2,15,1,1,2,7,1,0,1,553,1,0,11,8,0,1,98.0
2,8.11,3,0,8.3,17,6,3,3,1,1,1,1,800,1,2,20,11,1,0,98.0
2,9.16,1,0,2.2,12,3,3,2,2,0,0,0,709,2,0,14,6,0,0,85.8
0,8.15,3,0,1.9,11,0,1,2,7,0,1,1,560,0,0,13,5,0,0,83.6
2,6.67,2,4,0.5,16,6,3,2,1,0,1,0,433,4,2,18,3,0,0,98.0
3,7.44,4,2,2.7,15,1,4,3,2,1,0,0,432,1,2,17,6,1,0,98.0
2,7.58,1,1,0.2,11,3,2,1,2,2,0,1,423,0,2,13,2,0,0,71.9
2,9.69,4,1,0.2,13,2,3,1,1,2,1,1,611,0,2,17,0,0,0,98.0
2,8.64,3,2,3.8,14,0,2,4,2,4,1,1,582,2,0,14,8,0,0,98.0
3,7.65,3,2,4.4,15,1,2,2,6,1,1,1,695,1,1,18,7,0,0,98.0
2,8.68,3,1,5.5,13,4,2,1,2,1,0,1,591,0,0,18,8,0,0,98.0
2,6.93,5,0,5.2,12,8,0,1,0,0,1,1,656,3,2,20,7,0,1,98.0
2,8.68,5,0,0.4,17,3,5,3,3,0,1,1,532,0,0,18,4,1,0,98.0
2,6.9,3,1,0.8,13,0,3,1,6,1,1,1,522,1,0,18,4,0,1,92.6
1,9.76,2,1,1.1,10,2,3,2,1,1,0,1,570,0,0,13,3,1,0,85.2
2,10.0,2,0,3.9,19,6,5,2,2,1,1,0,600,0,1,20,6,0,0,98.0
3,9.82,6,1,5.3,16,4,5,2,1,0,1,1,790,1,1,17,5,1,0,98.0
2,8.19,2,1,3.7,13,6,2,1,0,0,0,1,594,1,1,18,10,0,0,98.0
4,7.78,0,6,2.1,17,0,1,4,1,7,1,1,585,2,0,17,5,0,0,98.0
2,6.72,1,2,2.6,19,1,2,3,2,8,0,1,497,0,2,21,6,0,0,98.0
4,10.0,5,3,4.7,13,0,2,3,2,5,0,0,809,3,1,15,10,1,0,98.0
4,10.0,3,2,6.8,16,0,1,3,2,7,1,1,557,3,5,18,8,1,0,98.0
0,8.78,2,0,0.4,11,2,2,1,2,2,0,1,549,2,1,12,0,0,0,74.1
2,7.13,2,2,2.0,13,2,5,2,1,1,1,1,429,2,1,17,7,0,1,98.0
3,9.51,0,2,0.8,17,1,1,3,2,6,1,1,617,0,3,20,6,0,0,98.0
2,7.75,2,4,3.1,11,7,0,1,1,0,1,1,650,3,2,19,10,0,0,98.0
2,9.45,3,0,1.6,17,5,3,3,2,0,0,1,522,1,2,17,4,1,1,98.0
2,7.75,4,2,5.1,13,2,4,2,3,1,0,1,577,2,0,13,10,0,0,98.0
3,8.88,2,1,1.0,16,0,1,3,1,7,1,1,491,6,0,12,4,0,0,98.0
2,9.41,2,0,2.3,16,6,3,3,1,0,1,1,568,1,1,14,6,0,1,98.0
3,9.7,2,2,0.9,12,0,1,2,5,1,1,0,555,3,2,15,8,0,0,98.0
2,7.7,3,2,1.7,12,3,3,1,1,1,1,1,564,1,0,19,8,1,1,98.0
4,6.61,2,0,0.6,12,3,3,2,1,2,1,1,563,2,0,16,5,0,0,81.8
2,9.47,0,1,2.0,17,3,5,3,1,1,1,1,612,3,0,20,4,0,0,98.0
2,9.19,1,1,2.0,8,2,2,1,1,1,0,1,447,1,0,9,3,0,0,73.2
3,8.86,0,0,0.4,8,5,1,1,0,0,0,1,521,2,1,17,5,0,0,71.6
1,8.36,1,0,0.3,12,4,2,1,2,1,1,1,529,0,1,7,4,0,0,69.4
1,7.61,5,0,0.2,16,0,2,2,2,8,0,1,563,1,0,19,5,0,0,94.8
2,7.69,2,1,0.3,19,3,5,3,3,1,1,1,546,3,0,16,3,0,0,97.1
2,7.73,5,0,2.6,12,3,2,2,2,2,0,1,625,0,0,16,7,1,0,98.0
1,7.01,1,1,1.0,13,1,1,2,5,0,1,1,376,2,0,12,3,1,1,80.0
3,9.91,3,4,9.7,15,0,1,2,1,7,1,1,779,0,2,19,11,0,1,98.0
2,8.94,2,6,2.4,17,1,7,4,1,0,1,1,646,2,1,15,7,1,1,98.0
2,7.06,5,1,0.8,14,9,2,2,0,0,1,1,567,0,1,19,3,0,0,93.3
1,8.86,1,0,0.1,13,5,1,2,1,0,1,1,460,1,0,11,1,0,0,68.9
0,6.49,2,1,1.2,15,1,5,2,2,1,1,1,544,0,0,12,5,0,1,81.6
2,9.4,2,1,4.0,17,2,7,3,2,0,1,1,559,0,3,21,3,1,0,98.0
1,7.11,2,0,0.1,18,3,6,2,3,1,0,1,420,1,1,21,1,0,0,81.7
4,8.77,2,2,0.0,15,3,3,3,2,0,1,0,420,2,1,15,3,0,0,93.8
3,9.04,7,3,5.1,17,5,5,2,2,1,1,1,555,2,1,21,7,0,0,98.0
2,8.37,1,0,3.2,13,3,3,1,1,1,1,1,509,1,2,9,6,0,1,93.5
3,6.72,3,4,0.1,14,0,2,3,1,6,0,0,461,1,2,13,5,0,0,98.0
4,9.5,3,3,1.7,15,4,3,2,2,2,1,0,557,1,2,16,2,0,0,98.0
3,9.12,1,0,2.9,17,6,5,2,1,1,0,1,502,4,1,13,4,1,0,98.0
2,10.0,1,1,0.1,11,2,3,2,1,1,0,1,363,1,2,20,6,0,0,87.8
2,7.59,1,3,0.3,11,2,2,2,2,2,1,0,473,2,0,12,7,1,1,86.8
2,8.91,1,1,0.8,15,9,1,1,1,0,0,1,471,1,0,20,3,0,0,84.0
0,8.18,1,1,2.1,18,1,7,4,1,1,1,1,501,0,1,13,7,0,0,90.4
3,8.01,8,4,9.9,16,1,6,4,2,1,1,1,805,4,1,27,12,1,0,98.0
3,10.0,3,1,0.5,11,4,3,2,1,0,1,1,489,3,1,11,2,1,0,98.0
2,9.08,7,2,3.1,17,6,4,3,1,1,1,0,605,2,1,19,2,1,0,98.0
2,7.92,1,2,0.2,12,2,2,1,1,2,1,1,569,1,2,10,1,0,0,83.5
2,8.75,3,1,4.0,14,3,4,2,1,0,0,1,658,1,0,19,8,0,0,98.0
0,7.32,5,0,1.7,15,9,1,2,1,0,1,1,641,1,2,13,4,0,0,97.6
2,7.06,3,1,4.1,17,0,2,4,1,6,1,1,641,0,0,22,9,0,0,98.0
4,7.71,3,0,0.5,14,2,3,2,2,2,1,0,437,2,0,13,7,0,1,97.0
2,8.35,4,2,1.4,16,4,2,2,2,2,0,1,654,1,0,15,2,0,0,98.0
2,8.63,3,2,2.1,13,2,3,1,2,2,1,1,521,2,2,16,3,0,0,98.0
2,9.26,4,1,0.7,20,6,5,2,2,1,0,1,635,0,1,12,3,0,0,98.0
2,7.14,2,1,2.1,15,1,1,2,2,6,0,1,412,0,0,18,8,0,0,87.6
2,10.0,0,0,0.3,15,4,3,2,2,0,1,1,494,5,1,12,9,0,0,98.0
2,7.12,1,3,0.2,14,1,2,1,7,0,1,1,445,0,4,17,4,0,0,90.2
2,8.88,2,2,0.8,17,6,4,3,1,1,1,1,603,1,2,17,1,0,0,97.5
2,7.98,3,1,0.2,16,6,4,2,1,0,0,1,629,2,1,19,5,0,0,93.7
2,7.83,1,2,1.0,16,1,1,2,7,1,1,0,466,2,2,17,5,0,1,96.8
2,7.8,1,1,0.4,17,1,7,4,1,0,1,1,441,0,2,13,3,1,1,91.2
2,8.72,0,2,0.1,14,1,1,2,1,6,0,1,397,4,3,6,5,0,0,91.3
3,8.82,6,2,4.5,11,2,3,1,1,2,1,1,688,7,0,13,6,0,0,98.0
2,7.59,1,3,6.6,11,7,0,1,0,0,1,1,773,2,2,18,9,1,0,98.0
2,8.53,5,0,1.7,20,3,7,2,3,1,1,0,527,5,1,20,4,1,0,98.0
2,8.37,2,0,0.0,15,1,2,4,2,5,1,0,478,1,0,16,5,1,1,92.3
4,10.0,1,2,0.1,18,5,4,3,2,1,1,1,547,1,3,17,5,0,1,98.0
2,7.25,3,0,8.6,11,2,2,2,1,2,1,1,821,1,1,17,10,1,0,98.0
2,6.79,4,0,8.0,14,1,1,3,2,5,1,0,826,0,2,21,8,0,1,98.0
2,7.4,4,2,4.8,13,0,1,3,2,6,1,1,710,0,0,19,6,1,1,98.0
4,7.85,5,2,1.1,15,8,0,2,1,0,0,1,644,1,0,12,4,0,0,98.0
2,6.89,2,3,0.1,16,3,4,3,2,0,1,0,493,0,2,8,3,0,1,88.3
2,8.41,4,0,4.4,14,4,5,3,1,0,0,1,641,1,1,18,8,1,0,98.0
3,9.1,2,2,3.0,18,5,4,3,2,1,1,1,671,3,1,21,8,1,0,98.0
2,8.68,1,4,2.2,11,6,1,2,0,0,1,0,505,1,2,10,5,0,0,96.8
3,8.06,6,1,11.7,17,3,6,4,2,0,0,1,805,2,1,20,11,0,1,98.0
2,9.57,2,3,0.2,14,4,4,3,1,1,1,1,511,0,1,16,2,1,1,98.0
0,6.1,3,1,3.6,15,1,2,3,2,6,1,1,665,2,0,20,7,1,1,98.0
3,10.0,1,3,0.2,10,0,2,2,5,0,0,1,422,1,2,13,1,1,0,95.3
2,8.34,2,2,0.1,14,4,3,2,1,1,1,1,479,1,1,12,2,1,0,90.0
2,9.74,7,1,2.6,14,3,3,3,1,1,0,1,652,1,0,15,5,1,0,98.0
3,9.1,4,1,3.3,16,4,4,3,1,0,1,1,523,2,0,17,6,1,0,98.0
4,8.39,2,0,3.5,13,5,3,2,2,0,1,1,695,3,2,9,4,0,1,98.0
2,6.42,3,4,2.3,16,9,2,1,1,0,1,1,768,1,2,20,7,0,0,98.0
4,9.02,6,1,3.5,13,2,2,1,2,2,0,1,772,3,1,17,4,1,0,98.0
1,7.61,1,1,0.2,12,7,0,2,1,0,1,1,626,0,0,10,1,1,0,71.2
4,8.26,3,3,8.7,11,0,1,4,1,4,1,1,803,5,5,20,9,1,1,98.0
3,8.18,6,1,1.3,15,4,5,2,2,0,0,1,708,0,0,12,6,0,0,98.0
2,8.46,3,2,2.8,12,2,3,1,2,2,0,1,546,1,0,14,6,1,0,98.0
3,9.72,5,2,3.0,11,6,0,2,1,0,0,1,569,0,2,13,5,1,0,98.0
3,6.98,2,0,1.2,11,3,2,1,2,2,0,1,517,1,1,13,5,0,0,81.4
