skills_count,experience,projects,education,ats_keywords,action_verbs,resume_length,has_contact,has_sections,formatting_score,frontend_skills,backend_skills,database_skills,cloud_skills,ml_skills,ats_pass
14,1.0,3,3,10,4,502,1,0,6.9,3,2,2,2,2,0
16,1.5,1,4,17,7,396,1,1,8.2,1,2,4,1,6,1
12,2.1,2,1,12,7,453,1,1,8.0,4,2,1,1,2,1
16,0.5,0,1,13,4,384,1,1,5.8,3,6,3,1,0,0
17,1.8,3,2,12,6,523,1,1,8.6,4,4,3,1,1,1
11,5.6,7,2,10,3,460,1,1,6.8,3,3,1,1,2,1
16,0.0,4,2,14,4,377,1,1,4.7,3,5,3,1,0,1
12,0.2,2,2,12,3,543,1,1,6.4,1,1,1,5,1,0
12,4.2,4,2,8,9,549,1,1,7.1,1,1,2,5,1,1
15,2.7,3,3,16,1,523,1,1,8.4,1,5,3,3,1,1
14,0.9,0,2,13,7,544,1,1,7.7,2,4,2,1,1,1
14,1.5,1,1,12,3,545,1,1,6.7,4,3,2,1,0,1
16,0.2,2,2,13,2,528,1,0,7.6,8,1,2,1,0,1
15,0.6,3,2,17,7,374,1,1,7.3,0,2,2,1,8,1
11,2.7,2,2,10,7,629,1,1,9.0,6,2,1,0,0,1
14,0.1,1,2,12,2,444,1,1,8.6,5,3,2,2,1,0
9,1.4,3,2,10,5,479,1,1,6.0,5,0,2,0,0,0
13,0.3,1,2,16,3,464,1,1,5.4,2,6,2,2,0,0
12,3.9,4,1,17,11,484,1,1,7.6,2,2,2,2,1,1
14,0.7,2,1,9,1,580,1,1,7.0,2,2,2,2,2,0
17,2.0,2,2,14,2,612,1,1,8.6,1,5,3,3,1,0
17,1.9,1,2,17,4,544,1,0,9.1,5,4,3,1,1,1
16,0.1,0,2,13,7,452,1,1,8.4,8,2,1,1,0,0
13,2.0,0,3,8,5,343,0,1,8.1,0,3,1,5,0,0
11,0.7,1,3,12,6,475,1,1,8.6,2,2,1,1,1,0
10,1.8,3,2,13,5,447,1,1,7.0,7,0,1,0,0,1
13,2.0,4,3,16,6,557,0,0,8.9,2,2,1,2,2,0
15,6.9,2,1,11,10,601,1,1,7.5,0,2,2,2,7,1
17,0.3,6,2,17,5,535,1,1,4.6,5,3,3,2,1,1
15,0.3,0,2,16,7,489,1,1,5.5,4,4,3,2,0,1
10,4.8,3,2,11,9,558,1,1,7.7,7,0,2,0,0,1
13,3.6,7,3,16,12,602,1,1,8.5,3,2,1,2,1,1
14,1.2,6,2,14,2,514,1,1,8.4,4,2,2,1,2,1
20,3.8,1,2,10,5,546,1,1,8.4,3,6,4,3,1,1
15,0.1,4,2,19,3,500,1,1,9.2,5,3,2,1,1,1
16,0.2,2,2,13,4,421,0,0,4.8,6,3,3,2,1,1
17,0.9,5,2,15,2,478,1,1,3.7,3,6,2,3,0,0
15,1.7,4,1,16,1,467,1,1,4.8,1,2,2,2,4,1
18,0.1,4,3,10,5,389,1,0,6.3,2,6,3,2,1,1
16,4.6,3,3,12,2,483,0,1,8.3,2,7,2,2,0,1
17,0.1,1,3,12,0,596,1,1,5.7,3,5,3,2,0,1
10,1.4,1,2,10,7,452,1,1,7.5,2,4,2,1,0,0
12,3.3,3,2,10,6,437,1,1,6.1,1,1,2,7,0,1
12,3.5,1,2,11,4,595,1,1,6.7,4,2,2,1,2,0
15,0.9,0,3,11,5,493,1,1,4.8,4,3,3,1,1,1
13,4.1,3,2,15,5,502,1,1,5.7,5,4,2,1,0,0
14,0.7,5,2,15,7,443,1,1,7.9,1,5,4,1,1,1
16,3.0,1,2,13,3,683,1,1,7.1,0,3,2,6,1,1
18,4.6,6,2,20,4,500,1,1,7.5,0,2,4,1,7,1
14,2.1,1,2,14,5,441,1,1,5.4,1,2,3,2,4,0
17,1.7,4,2,13,1,412,1,1,7.8,4,5,2,2,1,0
14,0.5,1,2,10,4,530,0,1,7.1,7,2,2,0,0,0
15,3.9,5,2,12,7,522,0,1,4.6,3,6,3,2,0,1
15,3.7,6,2,13,3,470,0,1,8.0,3,6,2,1,0,0
14,2.0,3,3,8,5,456,1,0,5.7,0,2,2,2,5,0
17,0.4,3,2,15,2,431,1,1,8.5,6,3,3,1,0,1
13,3.0,1,2,19,7,488,1,1,6.8,3,5,2,1,0,1
10,2.1,2,2,12,6,627,1,1,9.1,5,0,1,0,0,1
18,3.8,4,2,14,3,524,0,1,7.2,5,5,2,2,1,0
16,0.1,2,2,16,4,498,0,1,6.7,0,3,2,6,1,0
12,8.7,6,3,15,9,766,1,1,9.2,3,2,1,2,1,0
16,1.0,2,3,16,6,408,0,1,4.4,3,6,4,1,1,1
16,0.4,0,1,16,4,422,1,1,8.9,0,1,2,2,8,1
14,1.8,4,3,11,5,529,1,1,5.5,5,3,3,2,0,0
16,2.7,1,2,16,5,588,1,1,8.3,3,3,3,2,1,1
13,3.3,3,2,8,8,621,1,1,6.6,1,2,3,2,4,1
11,0.4,1,2,15,5,389,1,0,9.1,3,2,1,1,2,0
14,5.9,7,2,17,11,628,1,1,6.0,2,3,2,2,1,1
14,1.2,2,3,13,0,530,1,1,7.5,0,3,2,4,1,1
11,0.5,7,2,14,5,371,1,1,7.3,3,2,1,2,1,0
14,6.8,4,2,6,6,611,1,1,7.0,4,3,2,2,0,0
18,2.5,5,2,20,7,570,1,1,7.6,2,7,4,1,1,1
14,0.3,5,2,17,3,369,1,1,7.7,5,4,2,1,1,1
20,3.3,2,2,14,7,515,1,1,9.3,3,7,3,2,1,1
19,3.8,3,2,16,3,586,1,1,6.7,6,5,3,1,0,1
12,2.4,0,2,13,10,607,1,1,7.0,1,4,2,1,1,1
16,0.4,0,4,11,1,605,1,1,8.3,9,1,1,1,0,0
14,2.9,2,0,14,4,635,1,0,9.6,9,0,1,1,0,0
19,1.3,3,2,13,4,467,1,0,8.5,6,5,3,1,0,0
18,0.8,2,2,18,3,532,1,1,7.5,3,6,2,3,1,1
17,0.6,0,2,15,6,339,1,1,4.9,1,2,3,2,7,1
13,2.6,5,2,12,5,712,1,1,9.5,4,3,2,1,2,0
14,5.7,3,3,8,6,625,1,1,8.0,3,3,2,2,1,1
14,1.4,6,2,13,5,413,1,1,5.0,3,3,1,2,1,1
17,1.3,6,3,17,6,487,1,0,9.8,3,5,4,3,0,1
12,1.5,3,2,11,4,481,1,1,7.4,0,1,4,1,4,0
15,1.4,2,2,11,8,432,1,1,7.9,1,2,4,2,4,1
10,2.3,3,2,18,6,507,1,1,8.5,4,2,1,1,1,1
12,1.5,1,2,17,5,380,1,1,5.3,2,2,2,1,2,1
14,2.9,3,2,15,5,549,1,1,6.9,2,2,2,2,2,0
14,1.9,1,2,11,7,439,0,1,4.6,4,5,2,1,1,0
8,0.3,4,2,11,3,552,1,1,7.0,0,1,1,4,0,1
17,1.0,3,2,15,0,445,1,1,7.4,6,3,3,2,0,1
13,0.7,3,2,10,2,421,1,1,9.5,3,2,1,1,2,0
15,0.6,3,2,14,5,527,1,1,6.2,1,7,2,2,0,0
15,2.8,3,2,14,8,517,1,1,8.3,8,2,2,0,0,0
17,1.0,2,2,20,6,398,0,1,9.2,6,4,3,2,0,1
15,1.4,3,2,13,3,448,1,1,5.9,3,3,3,2,0,1
14,8.8,3,2,17,12,657,1,1,7.2,4,3,2,1,1,1
12,1.3,1,1,16,2,603,1,1,4.7,7,0,2,1,0,0
16,3.2,5,3,17,5,486,1,0,5.6,6,4,3,1,0,0
9,5.6,4,2,14,6,622,1,1,8.7,4,1,1,0,0,1
14,7.2,5,2,11,11,628,0,1,5.3,1,3,1,5,1,1
15,4.7,4,2,17,3,585,1,1,7.0,0,2,4,2,6,1
12,2.0,1,2,11,10,404,1,0,8.6,3,3,1,1,1,1
19,1.2,2,2,13,2,484,1,1,7.0,6,4,2,2,1,0
17,0.2,0,1,16,5,507,1,0,5.5,1,7,4,3,1,1
19,0.6,2,2,20,2,393,1,1,7.4,0,2,3,2,8,1
15,1.2,1,2,13,10,406,1,1,8.3,2,3,2,2,2,1
17,1.8,3,2,15,3,473,1,0,7.6,3,4,4,2,1,0
10,1.6,4,2,12,4,498,1,1,8.8,0,2,1,6,0,0
17,5.5,1,3,20,9,387,1,1,6.9,6,3,3,2,0,1
18,1.0,1,4,16,4,648,1,1,7.2,0,1,4,2,8,1
19,1.4,5,3,9,4,453,1,1,6.8,6,5,2,2,1,1
10,5.1,2,3,7,6,611,1,1,6.6,0,3,2,4,0,0
10,2.7,5,2,14,3,464,1,1,6.6,0,2,2,1,4,1
15,0.0,4,1,12,5,346,1,1,7.7,3,4,2,2,0,0
16,5.9,1,2,15,6,384,0,1,5.8,0,2,2,7,1,1
14,0.0,3,2,16,5,600,1,1,6.8,2,3,2,2,1,0
16,3.1,2,2,14,5,436,0,1,5.0,5,3,3,2,0,1
11,2.7,1,3,17,4,526,1,0,7.8,0,3,1,4,0,1
8,3.1,6,2,8,8,608,1,1,4.7,5,1,1,0,0,1
13,0.9,2,3,12,5,466,1,1,5.0,9,1,1,0,0,0
15,2.0,4,1,14,2,509,1,1,8.0,4,2,2,1,2,1
11,0.6,2,2,13,4,396,0,1,5.5,7,1,2,0,0,0
10,0.3,2,2,9,4,425,1,1,8.3,3,2,1,1,1,0
10,1.8,2,1,11,5,591,1,1,7.9,4,0,2,0,0,0
12,3.3,5,2,11,3,503,1,1,9.5,2,2,2,2,2,1
15,2.1,0,2,13,4,376,0,0,6.8,9,0,1,1,0,0
20,0.7,1,2,16,2,359,1,0,7.1,1,2,3,2,8,0
12,5.8,5,3,12,7,642,1,1,6.0,3,3,1,1,2,0
12,1.5,1,2,13,6,439,1,0,7.1,4,3,3,1,0,1
14,2.8,3,2,11,6,726,1,0,7.7,3,4,2,2,1,0
13,1.1,3,2,14,9,328,1,1,5.8,2,3,2,1,2,1
10,0.2,4,2,12,5,501,1,0,9.1,6,0,2,1,0,1
12,4.8,3,2,9,4,669,1,1,9.1,4,2,2,1,0,1
10,0.9,3,3,13,5,433,0,1,8.6,1,1,1,4,0,1
15,1.5,3,2,13,1,476,1,1,4.7,3,4,2,1,1,0
13,0.6,1,2,9,5,510,1,1,8.4,1,1,2,1,6,1
19,0.5,2,2,13,6,629,0,1,7.5,6,4,3,1,1,1
16,2.5,4,2,14,10,566,1,1,7.0,3,4,3,1,1,1
11,3.1,3,2,14,7,476,1,0,8.4,1,4,3,1,1,1
12,0.3,3,3,15,9,400,1,1,9.3,3,2,1,2,1,1
15,2.4,3,2,7,4,463,1,0,6.6,1,1,3,2,5,0
13,0.3,1,3,15,6,555,1,1,8.9,1,1,4,1,5,0
15,1.8,1,2,15,6,461,1,1,5.6,3,3,2,2,1,1
15,3.4,3,2,14,4,401,1,1,8.8,6,3,2,1,1,1
10,2.1,1,2,14,4,344,1,1,8.0,3,2,2,1,1,0
18,2.0,2,1,12,5,615,1,1,4.2,5,5,2,2,1,0
17,0.5,2,2,11,4,347,1,1,7.8,1,5,4,3,0,1
13,1.0,4,3,14,4,500,1,0,8.3,8,1,2,1,0,1
13,0.2,3,3,13,3,453,1,1,5.2,4,4,2,2,0,0
16,2.4,2,3,11,5,508,1,1,5.3,5,4,2,2,1,1
15,6.0,5,2,18,12,583,1,1,9.1,1,1,4,1,7,1
17,0.5,6,2,21,2,373,1,1,6.7,2,7,4,3,0,1
11,2.2,3,3,14,7,557,1,1,7.3,2,2,2,2,2,0
13,2.8,6,4,12,4,636,1,1,6.8,4,3,3,1,0,0
15,1.3,0,3,11,6,337,1,1,4.5,1,4,4,3,0,1
11,5.1,4,2,14,6,611,1,0,8.6,4,2,1,1,1,1
12,1.5,1,1,6,4,549,1,1,6.6,4,2,2,1,1,0
12,1.6,2,3,15,7,527,1,0,9.2,2,3,1,2,2,0
15,0.0,2,4,9,6,418,1,1,8.3,3,5,2,1,1,1
14,2.5,5,2,15,1,608,1,1,8.7,1,1,2,2,4,0
9,2.5,5,3,11,2,423,1,1,7.6,4,1,1,1,0,0
12,1.6,2,0,10,3,536,0,1,4.6,1,1,2,4,1,0
14,3.7,7,2,15,3,623,1,1,7.0,3,2,2,2,2,1
14,3.2,3,2,9,7,537,1,0,8.7,0,2,2,1,7,1
12,0.3,3,2,11,4,488,1,1,9.6,4,2,2,2,1,1
13,4.2,3,2,8,6,443,0,0,9.6,2,4,2,2,0,0
16,5.4,5,4,16,6,554,1,1,6.8,0,2,3,2,8,1
10,0.7,1,2,8,3,454,1,1,4.6,1,1,2,4,0,0
16,1.0,3,2,6,4,578,1,1,6.6,1,5,4,3,0,0
14,3.1,2,1,16,3,561,1,0,6.2,0,2,3,2,6,0
14,2.8,1,3,15,4,614,1,0,7.6,0,3,2,5,0,0
12,1.1,2,2,14,5,431,1,1,8.5,4,2,1,1,1,1
15,1.1,1,3,10,4,527,1,1,5.3,3,5,2,2,1,0
17,0.3,3,3,13,6,531,1,1,5.1,6,5,2,2,0,1
12,5.6,1,2,9,4,638,1,1,9.4,2,3,2,1,1,1
14,0.1,0,2,13,0,436,1,0,7.2,3,3,3,1,1,0
15,3.5,5,2,8,7,487,1,1,6.1,1,2,3,1,7,0
11,7.7,3,4,8,7,597,1,1,8.4,6,2,1,1,0,1
13,0.1,2,2,10,2,468,1,1,5.7,1,1,3,2,4,0
17,0.4,1,2,16,6,424,1,1,9.0,3,5,3,2,1,1
15,1.0,1,3,12,7,405,1,1,2.7,2,5,4,1,0,0
10,1.4,1,2,14,6,621,0,1,6.1,4,2,1,1,1,0
15,0.9,2,3,15,3,487,1,1,8.8,1,2,4,2,4,1
13,1.4,3,1,11,6,442,0,1,6.1,4,2,2,2,1,0
14,2.5,1,0,13,8,704,1,1,9.2,3,3,2,1,2,0
13,1.7,4,2,11,5,436,1,1,0.7,1,4,2,3,1,0
11,1.3,1,1,12,4,592,1,0,9.5,0,2,2,4,1,1
15,7.1,5,2,12,10,639,1,1,5.5,1,2,3,1,6,0
15,2.1,3,3,15,5,517,1,1,7.5,4,2,2,1,2,1
15,6.5,4,2,14,11,608,1,1,5.6,4,3,2,2,1,1
12,2.3,3,1,10,7,466,1,1,6.9,0,1,2,2,5,1
9,0.8,1,2,6,3,458,1,1,6.9,5,0,2,1,0,0
13,3.0,3,2,9,7,524,0,1,8.2,4,3,2,1,1,0
16,4.1,1,3,15,5,553,1,1,6.9,3,4,3,3,0,1
17,4.7,1,3,15,7,592,0,0,9.1,4,5,2,1,1,1
14,0.7,0,3,14,3,533,0,1,7.3,4,2,1,2,2,1
10,1.5,4,2,12,7,382,1,1,7.1,0,1,1,4,0,0
13,0.1,1,2,16,2,452,1,1,8.9,0,2,1,7,1,1
11,0.6,2,3,17,4,512,1,1,6.4,2,2,1,1,2,0
13,4.0,5,2,14,6,511,1,0,6.8,3,3,1,1,2,1
10,1.3,5,2,11,4,471,1,0,7.4,1,4,2,2,0,0
14,0.6,4,3,14,5,472,0,1,9.0,3,4,2,1,1,1
15,0.1,1,2,13,5,441,1,0,4.1,4,3,2,2,1,1
15,4.1,4,2,23,8,538,1,1,6.9,9,2,2,0,0,1
17,2.8,1,2,16,4,513,0,1,5.2,3,7,3,2,1,1
13,1.1,2,3,15,8,458,0,1,8.3,3,3,2,1,2,0
18,0.3,0,2,18,3,414,1,1,5.0,4,5,3,1,1,1
10,0.8,2,2,12,6,428,1,0,6.0,5,1,1,1,0,1
15,0.8,5,2,17,2,518,1,1,8.4,2,4,4,3,1,0
15,2.7,1,2,13,6,564,1,1,5.5,5,3,2,1,1,0
19,6.6,3,0,14,6,590,1,1,9.2,5,5,3,2,0,0
16,0.5,4,2,14,2,639,0,1,5.7,6,5,3,1,0,0
11,3.9,3,2,10,9,627,1,1,7.1,7,0,1,0,0,1
17,0.9,1,3,15,5,397,1,1,7.2,5,5,2,2,0,0
12,2.4,1,4,13,9,660,1,1,9.2,0,1,2,1,5,0
17,0.8,5,2,13,1,495,1,0,5.4,2,5,4,3,0,1
16,0.2,4,2,13,3,426,1,1,8.6,4,3,2,2,2,1
18,2.5,4,2,16,3,489,1,1,8.4,6,4,3,1,1,1
12,0.4,0,0,12,5,489,1,1,8.7,0,3,1,6,0,0
12,0.0,1,2,7,4,434,1,1,7.7,0,1,2,1,7,1
15,1.2,2,2,13,4,611,1,1,8.2,2,4,2,3,1,1
17,0.8,1,2,18,3,446,1,1,7.5,1,1,4,1,8,1
17,7.6,5,3,11,10,673,1,1,8.6,4,5,2,2,1,0
14,0.2,0,2,15,2,473,1,1,9.3,3,3,1,2,2,0
13,0.8,1,3,12,1,461,1,1,5.6,1,1,4,1,5,1
17,8.2,4,2,15,7,786,1,1,5.5,9,2,1,1,0,1
15,0.1,3,4,17,3,414,1,1,8.9,4,3,1,2,1,1
16,7.2,3,2,13,12,684,1,1,6.9,3,7,2,3,0,1
15,2.6,1,2,14,6,455,0,1,5.7,2,6,3,1,1,1
8,1.4,4,3,8,6,451,1,1,8.1,0,1,1,4,0,1
14,0.6,1,2,16,7,399,1,1,6.6,7,0,2,1,0,1
15,1.6,2,2,15,6,589,1,0,9.2,4,3,1,1,2,0
12,1.1,0,2,11,6,469,1,1,7.5,4,2,1,2,2,1
14,0.6,1,2,15,4,497,1,1,5.6,0,3,2,7,1,1
11,1.4,6,1,12,2,573,1,0,7.5,0,1,2,6,1,1
17,1.7,1,1,18,3,646,1,1,6.1,2,6,4,1,1,0
16,5.3,1,2,16,7,512,1,1,9.5,6,3,3,2,1,1
13,3.2,2,2,16,6,578,1,1,9.4,2,2,2,1,2,1
9,0.4,4,3,11,4,457,1,1,3.6,4,0,2,1,0,0
17,0.1,1,1,11,1,412,0,0,6.8,6,5,2,1,1,0
16,0.9,0,2,20,2,458,1,0,7.4,4,3,2,2,2,1
9,0.9,5,4,19,3,420,1,1,3.4,2,2,1,1,1,0
12,2.6,3,2,15,6,615,1,1,9.4,4,3,1,1,2,0
8,2.5,3,2,10,7,469,1,1,4.2,0,1,1,4,0,0
16,1.1,1,2,11,5,561,1,1,8.5,5,5,2,1,1,1
15,0.4,3,2,13,2,363,1,1,7.0,5,3,3,1,0,0
12,0.2,3,2,11,5,316,1,1,7.5,3,3,3,1,1,1
15,2.3,3,2,19,6,598,1,1,8.3,0,1,2,1,8,1
15,1.8,5,3,17,6,543,1,1,8.3,6,3,2,1,1,1
18,0.8,4,2,23,5,476,1,1,7.4,3,6,4,3,1,1
17,1.2,4,2,13,4,546,1,1,6.6,6,5,3,1,0,1
13,1.2,6,3,18,1,421,1,1,7.3,4,2,1,2,1,1
12,0.6,1,2,13,0,516,1,1,8.1,3,2,2,1,2,0
12,2.9,4,3,16,7,437,0,1,9.0,2,6,2,1,0,0
10,0.5,3,2,11,4,629,1,1,8.2,4,0,1,1,0,0
15,0.6,3,2,14,7,482,1,1,8.8,1,2,3,1,4,1
15,0.7,3,3,18,3,614,1,0,8.4,1,2,3,2,6,0
13,0.0,1,2,11,4,426,0,1,6.4,3,2,2,2,2,0
11,0.7,5,2,11,6,493,1,0,8.7,1,1,2,4,0,0
8,0.9,3,2,9,1,527,1,1,7.3,5,1,1,0,0,1
9,2.2,1,2,11,8,479,0,1,7.0,4,1,1,1,0,0
13,0.8,1,1,11,5,495,1,1,8.1,4,3,2,2,0,0
13,1.4,1,4,10,0,523,1,1,9.8,3,4,2,1,0,1
10,0.3,5,3,10,6,487,0,1,4.9,0,1,2,6,0,0
12,0.5,3,2,12,6,509,1,0,6.1,2,3,2,1,2,1
13,0.2,2,3,17,5,478,1,0,5.2,7,0,1,1,0,1
16,0.7,2,1,15,8,510,1,1,8.9,4,5,2,1,0,0
12,1.7,4,2,13,2,499,1,1,5.7,0,2,3,1,4,1
10,1.3,2,2,14,6,504,0,0,6.9,4,2,2,1,0,0
17,3.1,4,2,17,7,529,0,1,8.2,4,5,3,1,1,1
11,1.7,3,1,7,1,500,1,1,7.2,2,2,2,2,1,0
17,6.4,4,2,17,10,653,1,1,6.6,1,2,4,2,7,1
13,0.5,0,2,11,7,422,1,1,6.4,0,1,2,6,1,1
14,0.9,2,3,12,5,533,0,1,7.0,0,2,2,7,1,1
13,0.2,1,2,13,2,318,1,1,8.0,0,1,2,2,4,0
12,0.4,2,2,14,5,460,1,1,7.1,1,7,2,1,0,1
13,3.1,6,3,21,6,574,1,0,8.6,4,2,1,1,2,1
13,0.2,1,1,15,3,397,0,1,6.0,3,3,3,1,0,0
12,0.5,2,2,19,3,510,1,0,8.7,2,2,1,1,2,0
10,5.3,4,0,10,8,600,1,0,7.6,1,1,1,5,0,1
12,2.1,2,2,7,6,490,0,1,7.0,1,4,3,1,1,0
15,3.4,1,2,20,5,669,1,1,4.8,0,1,4,2,6,1
18,3.9,4,4,16,6,558,1,1,9.3,1,2,3,2,8,1
14,5.2,7,1,16,5,704,1,1,5.5,5,3,3,1,0,1
15,0.0,0,3,9,0,402,1,1,7.2,2,4,2,3,0,1
20,2.6,3,2,16,2,436,1,1,6.9,3,7,4,3,0,1
16,1.9,2,0,14,4,433,1,1,7.9,1,3,2,6,1,0
12,0.0,1,2,10,5,419,1,1,6.9,4,2,2,1,1,0
12,2.0,4,2,17,5,630,1,1,9.2,4,2,2,1,1,0
10,2.1,6,2,15,5,399,1,1,3.0,6,0,2,1,0,0
15,5.3,3,2,15,7,588,1,1,8.1,1,1,3,1,6,1
14,0.3,1,2,16,6,503,0,1,8.4,3,2,2,1,2,1
15,0.4,3,2,10,5,521,1,1,3.5,3,3,1,2,2,0
13,0.9,2,2,9,4,564,1,1,7.9,3,3,1,1,2,0
15,0.0,4,2,12,4,465,1,1,9.1,1,1,3,1,6,1
12,1.1,5,2,14,7,482,1,0,5.8,3,3,2,1,1,1
12,4.2,1,2,10,6,622,1,1,6.6,2,4,2,2,0,1
13,5.4,6,3,12,9,673,1,1,8.6,1,2,1,7,1,0
12,0.5,3,3,11,0,358,1,1,6.1,0,2,2,5,0,0
11,1.1,5,2,13,6,617,1,1,7.6,2,3,2,2,1,0
11,3.6,4,2,16,5,616,1,1,7.4,0,1,2,7,0,1
19,0.2,1,2,16,3,486,1,1,9.1,3,7,4,2,1,1
8,0.2,3,3,14,4,430,0,0,8.2,0,1,1,5,0,0
16,6.8,5,2,15,10,670,1,1,5.6,0,1,4,1,7,1
16,1.0,1,2,15,6,334,1,1,9.0,1,2,3,2,4,0
14,2.1,2,2,16,4,495,1,1,8.9,4,3,1,2,2,0
15,1.1,2,3,12,6,389,1,0,7.1,6,3,3,2,0,1
16,0.0,1,3,18,4,478,1,0,6.8,1,1,3,1,8,1
14,0.9,2,3,14,3,561,1,1,5.1,2,6,3,1,1,0
14,1.0,1,3,16,6,334,1,0,5.8,0,2,4,1,5,1
12,0.7,3,3,14,1,484,0,1,4.7,2,4,2,1,1,1
16,4.4,6,2,20,5,634,1,1,7.7,1,5,4,3,1,1
15,0.3,4,2,17,5,372,1,1,6.0,4,4,2,2,1,0
17,1.8,4,3,9,6,443,1,1,9.6,3,6,2,1,1,1
14,1.3,1,3,17,0,563,0,1,7.8,5,4,2,1,0,1
15,0.0,1,2,20,3,398,1,1,8.9,8,1,1,1,0,0
12,3.0,3,2,11,8,460,1,0,8.8,2,2,1,1,2,0
13,3.8,2,2,15,2,482,0,0,6.7,3,3,3,2,1,0
18,2.6,1,2,12,5,381,0,0,9.3,5,5,2,1,1,1
14,0.1,2,2,11,4,410,0,1,4.0,2,4,3,3,1,0
10,4.3,3,2,14,4,598,1,1,8.2,4,1,2,0,0,0
15,0.1,0,4,18,5,427,1,0,7.7,9,2,1,0,0,1
14,1.9,2,4,15,6,504,1,1,4.4,5,3,3,1,0,1
20,1.8,2,4,14,6,553,1,1,6.9,3,7,2,3,1,1
10,0.8,2,3,8,2,452,0,1,9.1,2,2,1,1,1,0
13,0.0,3,2,13,2,417,1,1,6.3,4,3,1,2,1,0
14,3.5,5,2,11,3,608,1,1,8.1,0,2,3,2,4,1
11,0.7,5,3,11,3,520,1,1,8.7,3,2,2,1,1,1
16,0.6,1,2,12,2,495,1,1,7.6,9,1,1,1,0,1
12,0.4,3,2,13,6,473,0,0,8.5,3,3,1,1,1,1
16,3.2,2,0,21,3,543,1,1,9.1,3,6,2,3,1,1
17,1.0,2,3,12,6,553,1,0,3.2,1,1,3,1,8,1
15,4.6,5,3,16,6,553,1,1,6.5,3,5,3,2,0,0
11,0.8,6,2,9,5,400,1,1,8.8,1,1,1,5,1,1
16,1.0,4,2,16,3,560,1,1,6.6,5,3,3,1,1,0
18,0.2,0,2,8,3,618,1,1,7.8,6,5,2,2,0,0
9,0.4,1,2,12,1,496,1,1,5.2,4,1,2,0,0,0
15,5.7,5,2,11,7,621,1,1,7.0,2,5,4,1,0,0
11,3.2,4,2,9,2,468,1,1,9.3,3,2,1,1,1,0
14,2.3,2,2,12,5,486,1,1,5.6,8,2,1,0,0,0
11,3.8,4,2,14,5,584,1,1,9.3,4,2,2,1,0,0
16,2.1,2,4,13,5,549,1,1,7.2,3,5,4,2,0,0
14,1.4,7,1,10,8,659,1,0,5.1,0,2,4,2,5,0
16,4.9,2,4,13,6,516,1,1,6.8,1,7,3,1,1,1
17,2.8,9,3,17,7,630,0,1,5.5,3,5,2,2,1,1
16,1.2,2,1,14,2,511,1,1,7.6,1,2,3,2,4,1
11,2.9,4,3,11,3,350,1,1,6.7,2,2,2,2,1,1
14,3.5,2,0,16,8,497,1,1,7.4,3,5,2,2,0,1
11,3.9,1,2,12,5,587,0,1,8.2,4,2,2,0,0,1
13,0.1,4,2,14,2,586,1,1,6.9,4,3,1,1,1,1
13,0.1,3,0,10,4,342,0,1,7.6,6,2,1,0,0,0
12,0.1,1,2,11,1,424,1,0,6.3,3,3,1,1,1,0
18,0.1,1,2,12,2,432,1,0,9.5,6,4,3,2,1,0
8,3.7,6,2,16,2,520,1,1,8.5,5,0,2,0,0,1
17,0.6,1,4,18,5,481,1,1,8.6,1,1,4,2,6,1
10,2.4,3,2,16,4,476,1,1,6.5,6,0,2,1,0,0
13,1.4,4,2,6,5,406,1,0,3.8,4,2,2,1,0,1
17,0.2,2,3,19,6,523,0,1,8.7,2,5,3,3,1,1
12,2.1,4,2,10,11,539,1,0,8.1,3,3,1,1,1,0
19,2.0,4,2,15,5,323,1,1,8.3,3,6,2,3,1,1
12,0.1,3,3,14,3,461,1,1,6.5,3,2,1,2,1,0
14,0.2,7,2,9,5,525,0,0,7.7,0,2,1,7,1,1
12,0.8,0,2,12,2,534,1,1,6.6,1,5,3,1,0,1
15,2.7,2,3,16,7,464,1,1,7.4,4,3,1,2,1,1
13,0.1,1,1,6,6,544,1,1,7.5,4,2,2,1,1,0
15,2.2,5,1,17,4,445,1,1,8.8,0,3,2,7,1,1
18,4.6,2,0,14,10,583,1,1,9.7,6,5,3,2,0,1
13,1.9,2,2,15,6,318,1,1,4.7,3,2,1,2,2,0
16,4.2,4,2,12,5,728,1,1,8.2,3,5,3,2,0,1
16,1.9,3,2,19,7,527,1,1,6.0,1,1,4,2,7,0
9,0.2,2,3,5,6,625,1,1,7.0,5,0,2,1,0,0
12,0.7,6,2,12,8,352,1,0,6.5,2,3,1,2,1,0
11,4.2,0,2,12,9,641,1,1,5.4,2,3,1,2,1,1
15,3.2,2,1,9,6,522,0,0,6.3,1,2,3,1,4,1
15,0.9,2,2,14,5,633,1,1,9.3,6,4,2,1,0,0
14,2.0,4,0,10,4,570,0,1,6.3,0,1,2,7,0,1
19,3.4,1,3,15,6,503,1,1,7.8,5,5,2,2,1,0
16,1.6,2,1,12,8,345,1,1,6.4,3,5,3,1,1,0
9,1.1,3,2,4,5,535,1,1,6.8,4,2,1,0,0,1
17,0.0,4,0,18,2,437,1,1,8.7,5,4,3,1,0,0
17,2.5,0,2,13,6,587,1,1,7.5,5,4,3,2,1,0
16,3.7,3,1,13,4,568,1,1,4.3,0,1,4,2,7,0
14,0.1,3,2,10,2,448,1,0,8.2,7,2,2,1,0,0
